id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,budget
22704461,Amazing Central Park One Bedroom,2681756,Imri,Manhattan,Upper West Side,40.7861,-73.97097,Entire home/apt,170,3,0,,,1,0,Average
22704580,Lincon appartament,93516714,Nicolo,Manhattan,Upper West Side,40.7734,-73.98684,Private room,120,60,0,,,1,365,Average
22833434,"UWS Super Host, Spacious Room near Central Park,CU",17848380,Yi Qun,Manhattan,Upper West Side,40.79551,-73.97221,Private room,120,1,14,2018-12-08,0.81,3,360,Average
22850413,1 bedroom Sublet in a 3BR/1Bath IN UNIT LAUNDRY!,114418657,Christopher,Manhattan,Upper West Side,40.80095,-73.96725,Private room,60,90,0,,,1,90,Average
22868847,Charming/Cozy Upper West Side Studio,12624093,Elle,Manhattan,Upper West Side,40.7972,-73.96155999999999,Entire home/apt,86,2,3,2018-04-06,0.19,1,0,Average
22881110,"Spacious & Quiet 1 Br Upper West Side, close to CP",120981856,Rgh,Manhattan,Upper West Side,40.78941,-73.97166999999999,Entire home/apt,145,7,9,2019-06-02,0.55,1,80,Average
22884749,Apt 6,159435936,Jonathan,Manhattan,Upper West Side,40.78694,-73.97218000000001,Entire home/apt,100,31,1,2018-07-22,0.09,3,161,Average
23034152,Brand New Amazing 1 Bedroom Best Location,168465501,Ian,Manhattan,Upper West Side,40.7841,-73.97468,Entire home/apt,125,30,5,2019-05-17,0.34,4,220,Average
23035441,Upper West Side Exclusive 1 bedroom,170935045,Gal,Manhattan,Upper West Side,40.78904,-73.97171999999999,Entire home/apt,117,5,1,2018-02-23,0.06,1,0,Average
23060372,Beautiful Studio Apartment in Prime UWS Manhattan!,12554853,Isabel,Manhattan,Upper West Side,40.79653,-73.96887,Entire home/apt,75,1,32,2018-11-25,1.87,1,0,Average
23077040,Private room in Upper West Side,171339086,Jeta,Manhattan,Upper West Side,40.800259999999994,-73.96425,Private room,85,2,25,2018-10-22,1.48,1,0,Average
23106900,Cozy Getaway in NYC,72491205,Wanessa,Manhattan,Upper West Side,40.80022,-73.96301,Private room,95,2,0,,,1,0,Average
23108877,A cozy room in a newly renovated UWS  apartment,47023469,Olga,Manhattan,Upper West Side,40.79728,-73.97348000000001,Private room,100,1,28,2019-06-08,1.66,3,270,Average
23144059,Large Room in a 2Bedrooms Perfect UWS Experience,7990635,Madi,Manhattan,Upper West Side,40.79298,-73.97249000000001,Private room,92,1,0,,,1,0,Average
23166922,Cathedral View,7411846,Matt,Manhattan,Upper West Side,40.80115,-73.96282,Private room,75,1,1,2018-02-11,0.06,1,88,Average
23195752,"WOW factor! Duplex 3br,2bath. Central Pk, Columbia",5162192,Amy,Manhattan,Upper West Side,40.79788,-73.96235,Entire home/apt,250,30,2,2018-12-10,0.19,12,310,Average
23203929,La Quinta Central Park West Hotel,172544686,Vijay,Manhattan,Upper West Side,40.77722,-73.97834,Private room,159,1,0,,,4,269,Average
23214720,Beautiful Studio in UWS,154895874,George,Manhattan,Upper West Side,40.79408,-73.97391999999999,Entire home/apt,150,5,0,,,1,13,Average
23262857,Central Park - Room for 2 to 4,60281397,Lugao,Manhattan,Upper West Side,40.79701,-73.96933,Private room,93,1,27,2019-06-09,1.69,3,190,Average
23302260,Inspiring & Tranquil Experience,122374980,Matt,Manhattan,Upper West Side,40.78648,-73.97923,Shared room,60,1,34,2019-06-22,2.01,4,363,Average
23312379,UWS Brownstone - Near Central Park/Lincoln Center,8055207,Nate,Manhattan,Upper West Side,40.77839,-73.97613,Private room,165,4,53,2019-06-20,3.24,1,0,Average
23429109,Your Chic NYC 1 bed Apt near Central Park,97168718,Chloe,Manhattan,Upper West Side,40.78654,-73.97663,Private room,95,5,20,2019-06-09,1.42,2,104,Average
23461056,Duke Ellington Studio,11262267,Fabio,Manhattan,Upper West Side,40.803090000000005,-73.96883000000001,Shared room,77,1,0,,,1,350,Average
23470849,Perfect room in between walks&fun in Manhattan,22188,Laura,Manhattan,Upper West Side,40.78046,-73.98818,Private room,90,3,2,2019-04-30,0.63,2,339,Average
23565947,Beautiful Studio,3163859,Marie,Manhattan,Upper West Side,40.79167,-73.97421,Entire home/apt,125,2,8,2018-12-31,0.5,1,176,Average
23596025,Upper West Apartment next to Central Park NEW!,43180601,Alejandra,Manhattan,Upper West Side,40.79913,-73.9632,Entire home/apt,150,12,0,,,1,0,Average
23628745,"Queen Bedroom besides Central Park, West Side",176809727,Cristian,Manhattan,Upper West Side,40.80076,-73.96236,Private room,105,2,38,2019-06-16,2.38,1,300,Average
23628818,Female Only UWS Apartment,176810211,Paris,Manhattan,Upper West Side,40.79902,-73.96692,Private room,70,1,1,2018-04-17,0.07,1,0,Average
23636223,Upper West Side Manhattan Comfort 2,67768251,Felipe,Manhattan,Upper West Side,40.78353,-73.97802,Private room,45,30,4,2019-04-30,0.36,3,242,Average
23642811,Cozy 1 Bedroom on the Upper West Side,176964342,Robert,Manhattan,Upper West Side,40.7748,-73.97922,Private room,120,2,4,2018-04-01,0.24,1,0,Average
23646295,La Quinta Central Park West,172544686,Vijay,Manhattan,Upper West Side,40.77597,-73.97686,Private room,179,1,4,2018-03-17,0.25,4,270,Average
23660722,Beauty Renovated  1br +Balcony fully furnished!,26584499,Ofir,Manhattan,Upper West Side,40.782990000000005,-73.98318,Entire home/apt,150,31,1,2018-06-01,0.07,8,332,Average
23723855,Sunny Room in Townhouse near Central Park,28752891,Sarah,Manhattan,Upper West Side,40.791140000000006,-73.9671,Private room,175,4,11,2019-06-27,0.77,2,63,Average
23743988,"PRIVATE CLEAN APARTMENT, NEXT TO CENTRAL PARK!",85572162,Whitney,Manhattan,Upper West Side,40.7943,-73.967,Entire home/apt,150,3,42,2019-05-08,2.72,1,3,Average
23744773,Central Park West Hotel,172544686,Vijay,Manhattan,Upper West Side,40.77706,-73.97788,Private room,800,1,0,,,4,269,Average
23746801,Central Park Hotel,172544686,Vijay,Manhattan,Upper West Side,40.77606,-73.97803,Private room,219,1,0,,,4,269,Average
23754635,1 bedroom apartment on Columbus Avenue,76104209,Rated,Manhattan,Upper West Side,40.79446,-73.96655,Entire home/apt,200,30,0,,,33,364,Average
23762605,"Luxury Bedroom in  a Cozy, Relaxed NYC Atmosphere!",109551284,Saphira,Manhattan,Upper West Side,40.80172,-73.96177,Private room,120,5,9,2019-04-30,0.62,2,0,Average
23781939,Upper West Side 2 Bedroom,22866437,Eliana,Manhattan,Upper West Side,40.779070000000004,-73.97887,Entire home/apt,300,2,2,2018-05-29,0.13,2,0,Average
23804690,One Central Park,40381599,Elite Destination Homes,Manhattan,Upper West Side,40.769859999999994,-73.98196999999999,Private room,600,1,0,,,1,199,Average
23827905,Central Park View-Free Museum Tickets-Private Room,101438864,Omar,Manhattan,Upper West Side,40.79368,-73.96373,Private room,30,1,89,2019-06-27,6.03,2,94,Average
23859194,Old School New York,179233527,David,Manhattan,Upper West Side,40.79806,-73.97416,Private room,80,2,22,2019-06-24,1.44,1,0,Average
23890947,"106th and Amsterdam open, spacious apartment!",24033115,Jessica,Manhattan,Upper West Side,40.802,-73.96605,Private room,72,1,5,2019-06-30,0.41,1,32,Average
23918528,Serene Central Park Getaway,20585393,Allison,Manhattan,Upper West Side,40.800909999999995,-73.95912,Private room,64,1,4,2018-05-28,0.26,1,0,Average
23970993,Comfort & Convenience in the middle of NYC!,32909393,Tanya & Mirjan,Manhattan,Upper West Side,40.802279999999996,-73.96334,Private room,75,2,70,2019-06-24,4.6,1,1,Average
23974919,"Charming UWS 1-bedroom, 1 block from Central Park!",25364341,Cyndi,Manhattan,Upper West Side,40.77669,-73.9789,Entire home/apt,200,3,1,2018-05-26,0.07,1,16,Average
24035864,Warm and Friendly Near Broadway and 96th,20154516,David,Manhattan,Upper West Side,40.79566,-73.96859,Private room,95,6,22,2018-08-24,1.47,1,0,Average
24056066,Amazing apartment with Balcony ! GREAT LOCATION!,23989761,Teresa,Manhattan,Upper West Side,40.79094,-73.97459,Entire home/apt,260,1,38,2019-07-02,2.56,1,86,Average
24062588,Upper West Side NYC Studio Apartment,17132917,Amelia,Manhattan,Upper West Side,40.79719,-73.97097,Entire home/apt,80,3,1,2018-05-04,0.07,1,0,Average
24114389,"Very Spacious bedroom, steps from CENTRAL PARK.",180661875,Salim,Manhattan,Upper West Side,40.768440000000005,-73.98333000000001,Private room,10,1,2,2018-04-23,0.13,1,0,Average
24131689,Classical Upper West Side Experience,62176119,Katya,Manhattan,Upper West Side,40.77799,-73.9782,Entire home/apt,250,4,15,2019-06-11,1.0,1,57,Average
24137748,Manhattan Studio doorman elevator 10min->Times Sq.,181858292,Johnny,Manhattan,Upper West Side,40.77864,-73.98482,Entire home/apt,140,2,34,2018-12-31,2.27,1,0,Average
24172522,Room with a view,72923342,Farah,Manhattan,Upper West Side,40.77101,-73.98481,Entire home/apt,110,1,7,2018-04-28,0.46,1,0,Average
24208760,Gorgeous Upper West Side apt in stellar location!,56905821,Josh & Carin,Manhattan,Upper West Side,40.77959,-73.97827,Private room,180,2,29,2018-11-20,1.96,1,0,Average
24226842,Luxury High Floor Studio with stunning view,17477908,Mat,Manhattan,Upper West Side,40.79446,-73.96651,Entire home/apt,195,30,3,2019-06-01,0.21,10,311,Average
24246039,Central Park West Duplex,106309624,Burt,Manhattan,Upper West Side,40.78723,-73.97031,Entire home/apt,153,2,6,2019-04-22,0.41,1,0,Average
24250052,Private Room on NYC's Upper West Side,21379585,Erik Joshua,Manhattan,Upper West Side,40.77988,-73.98605,Private room,95,1,50,2019-05-30,3.3,1,0,Average
24285044,Peaceful Room in UWS + sweet pets!,24595747,Melissa,Manhattan,Upper West Side,40.77969,-73.97861999999999,Private room,95,3,16,2019-05-19,1.08,2,0,Average
24308589,Stunning Central Park 1 bedroom,101328784,Stive Alexander,Manhattan,Upper West Side,40.78243,-73.97265,Entire home/apt,265,7,13,2019-05-30,0.98,1,130,Average
24313236,Private bedroom in the heart of the UWS #1,183423525,Nina,Manhattan,Upper West Side,40.80321,-73.9682,Private room,55,30,6,2019-07-02,0.48,4,210,Average
24313356,Luxurious private Upper Westside Bedroom #2,183423525,Nina,Manhattan,Upper West Side,40.80222,-73.96763,Private room,65,30,1,2018-05-13,0.07,4,216,Average
24313434,Upper Westside luxury private bedroom 5W-3,183423525,Nina,Manhattan,Upper West Side,40.80365,-73.96639,Private room,70,30,3,2019-04-12,0.24,4,317,Average
24313500,Stunning spacious study private bedroom #4,183423525,Nina,Manhattan,Upper West Side,40.80324,-73.96816,Private room,65,30,1,2019-06-30,1.0,4,211,Average
24336051,"UWS Gem by Lincoln Center, Julliard & Central Park",183617557,Christine,Manhattan,Upper West Side,40.77598,-73.98917,Entire home/apt,299,3,29,2019-01-22,1.96,1,6,Average
24358619,UWS Studio  - Great Neighborhood!,106837455,Lisa,Manhattan,Upper West Side,40.784890000000004,-73.982,Entire home/apt,90,90,0,,,8,0,Average
24393933,"LINCOLN CENTER, FORDHAM, JUILLIARD SCOOL",184119295,Manhattan,Manhattan,Upper West Side,40.77213,-73.98265,Entire home/apt,145,12,1,2019-01-05,0.16,1,289,Average
24424607,"Next to Strawberry Fields, Central Park Manhattan",409965,Juan Carlos,Manhattan,Upper West Side,40.778290000000005,-73.97794,Private room,95,6,11,2019-06-30,0.76,1,219,Average
24493582,Charming beautiful studio perfect location!!,26584499,Ofir,Manhattan,Upper West Side,40.78382,-73.98235,Entire home/apt,135,30,0,,,8,290,Average
24493940,Private Bedroom with En Suite Bath on Central Park,1114587,Keenan & Emily,Manhattan,Upper West Side,40.79591,-73.96204,Private room,90,2,9,2019-06-12,0.62,3,181,Average
24494717,Central Park Apt w/ Patio + Washer/Dryer,2450194,Brittany,Manhattan,Upper West Side,40.79,-73.96851,Entire home/apt,148,2,5,2018-11-25,0.34,1,2,Average
24498872,Charming Upper West Studio,185067271,Jared,Manhattan,Upper West Side,40.786120000000004,-73.97010999999999,Entire home/apt,85,30,6,2019-05-14,0.56,1,15,Average
24535821,prime upper west Cozy Studio deal,26584499,Ofir,Manhattan,Upper West Side,40.7826,-73.98228,Entire home/apt,100,31,0,,,8,50,Average
24555741,"New York Room, Beautiful Upper West Side",185514817,Allison,Manhattan,Upper West Side,40.798559999999995,-73.97174,Private room,55,5,2,2018-05-21,0.14,1,0,Average
24621401,Charming Art Deco Apartment on Central Park,42795691,Tony,Manhattan,Upper West Side,40.78925,-73.96757,Entire home/apt,139,6,21,2019-06-30,1.83,1,116,Average
24627128,Little Secret,186111724,Thomas,Manhattan,Upper West Side,40.77705,-73.98118000000001,Private room,112,2,81,2019-07-07,5.63,1,6,Average
24630495,"Beautiful, spacious Upper West Side 1Br apartment",24165842,Gal,Manhattan,Upper West Side,40.77127,-73.98841999999999,Entire home/apt,180,5,6,2019-06-16,0.82,1,5,Average
24659877,Nice home in awesome Location,186376053,Andrea,Manhattan,Upper West Side,40.79694,-73.96268,Private room,80,2,17,2019-06-15,1.44,1,126,Average
24670553,South exposure Bay windows Loft studio,26584499,Ofir,Manhattan,Upper West Side,40.78245,-73.98355,Entire home/apt,125,30,0,,,8,283,Average
24733112,Large 2B/2B with Stunning Views & Balcony,186970542,Jasmine,Manhattan,Upper West Side,40.773959999999995,-73.9842,Entire home/apt,400,2,66,2019-07-04,4.59,1,164,Average
24759050,"Private Bedroom on Upper West, Manhattan",76537707,Angela,Manhattan,Upper West Side,40.795,-73.97479,Private room,67,12,1,2018-05-31,0.07,1,0,Average
24772454,Family friendly 2 bedroom. NYC life and 1000 sq ft,34948714,Andrew,Manhattan,Upper West Side,40.79557,-73.97632,Entire home/apt,145,59,0,,,1,0,Average
24804386,Sunny NYC Studio steps from Central Park,1092203,Erin,Manhattan,Upper West Side,40.78277,-73.97604,Entire home/apt,150,4,12,2019-03-31,1.55,1,0,Average
24807368,Sunny 2BR Apt Near Columbia University,21573011,Lydia,Manhattan,Upper West Side,40.80001,-73.96459,Entire home/apt,180,2,15,2019-07-02,1.29,1,18,Average
24820939,Boutique huge apartment for families with kids,1478535,Tal,Manhattan,Upper West Side,40.78118,-73.98122,Entire home/apt,550,7,0,,,1,8,Average
24824820,NYC Studio near Central Park and the Hudson River,27958360,Julie,Manhattan,Upper West Side,40.78136,-73.98225,Entire home/apt,160,2,20,2019-06-23,1.47,1,6,Average
24834823,"Sunny, Spacious Upper West Side Studio",15220605,Tommy And Sarah,Manhattan,Upper West Side,40.80389,-73.96859,Entire home/apt,100,3,1,2018-06-18,0.08,1,0,Average
24853574,The Amazing Stay,187872824,Erik,Manhattan,Upper West Side,40.800129999999996,-73.95907,Entire home/apt,150,1,6,2018-06-19,0.43,2,179,Average
24857436,Spacious Bright Room near Columbia University,187914509,Kangxin,Manhattan,Upper West Side,40.800779999999996,-73.96394000000001,Private room,50,5,4,2018-07-26,0.28,1,0,Average
24871779,Lovely Lincoln Center Studio,3033697,Navid,Manhattan,Upper West Side,40.78054,-73.984,Entire home/apt,137,6,5,2019-05-21,0.37,1,0,Average
24874559,"Spacious & cozy room - Upper West Side, Manhattan",188051537,Benjamin,Manhattan,Upper West Side,40.80063,-73.96936,Private room,91,4,2,2018-12-25,0.19,1,197,Average
24889615,One Bedroom apartment in great neighborhood,188169807,David,Manhattan,Upper West Side,40.804390000000005,-73.96755,Entire home/apt,120,2,16,2019-07-07,1.51,1,1,Average
24919299,Upper Westside studio for two or just you!,128258877,Kristanne,Manhattan,Upper West Side,40.79332,-73.97501,Entire home/apt,100,1,4,2018-10-16,0.29,1,0,Average
24945323,Cozy 1 Bedroom on Upper West Side,164724867,Kevin,Manhattan,Upper West Side,40.78922,-73.97398000000001,Entire home/apt,175,2,8,2019-06-02,0.59,1,1,Average
24976971,1 bedroom apartment on Columbus Avenue,76104209,Rated,Manhattan,Upper West Side,40.7936,-73.96642,Entire home/apt,180,30,0,,,33,364,Average
24988189,Da Sanctum,26796335,Guillermo,Manhattan,Upper West Side,40.79891,-73.96446,Entire home/apt,225,2,29,2019-06-30,2.21,1,35,Average
25024676,"Cozy, tranquil bedroom steps from Central Park B",152195388,Rachel,Manhattan,Upper West Side,40.78371,-73.97358,Private room,105,20,5,2019-03-25,0.39,2,64,Average
25027222,Safe 'n Handsome 2,133123832,Parmenides,Manhattan,Upper West Side,40.78802,-73.96925999999999,Entire home/apt,117,30,0,,,3,200,Average
25054951,NO LONGER AVAILABLE SORY,70120241,Darren,Manhattan,Upper West Side,40.79629,-73.96523,Entire home/apt,225,59,0,,,1,358,Average
25057198,Entire True Two-Bedroom Steps From Central Park!,16205855,Ali,Manhattan,Upper West Side,40.79282,-73.97353000000001,Entire home/apt,360,6,0,,,1,0,Average
25104697,Elegant room in Manhattan only for woman,148833266,Luciana,Manhattan,Upper West Side,40.7997,-73.97073,Private room,95,1,6,2019-03-31,0.58,1,12,Average
25132598,"Cozy, Bright Morningside Apartment!",18691064,Brendan,Manhattan,Upper West Side,40.80343,-73.96795999999999,Private room,120,4,2,2018-06-09,0.15,1,0,Average
25135772,Comfy one bedroom with backyard,189971299,Karen,Manhattan,Upper West Side,40.8004,-73.96866999999999,Entire home/apt,225,3,23,2019-06-30,1.8,1,283,Average
25142331,MODERN & CHIC 2 Bedroom Loft**Central Park/Musuems,190028461,Jeff & Elita,Manhattan,Upper West Side,40.782090000000004,-73.97598,Entire home/apt,294,4,34,2019-06-10,2.48,1,179,Average
25168678,Cozy Room Near Lincoln Center,22029264,Yangbing,Manhattan,Upper West Side,40.774190000000004,-73.9872,Private room,86,2,1,2018-06-15,0.08,1,0,Average
25180572,Beautiful Cozy Studio Apt. UWS,119609345,,Manhattan,Upper West Side,40.77701,-73.97667,Entire home/apt,180,4,0,,,1,0,Average
25231230,"Clean, quiet, close to Columbia and transit.",190629348,Xinhua,Manhattan,Upper West Side,40.80149,-73.96375,Private room,46,3,7,2018-08-30,0.51,1,0,Average
25251220,"Very Quiet 'nd Safe, overlooking backyard gardens",133123832,Parmenides,Manhattan,Upper West Side,40.78818,-73.97057,Entire home/apt,113,30,0,,,3,315,Average
25299137,Cozy Private Bedroom by Central Park in UWS,43809903,Eddie,Manhattan,Upper West Side,40.80321,-73.96463,Private room,35,1,64,2019-06-16,4.76,4,22,Average
25308697,UPPER WEST SIDE: Renovated 2 FLOOR - 2 BED & BATH,15807180,Michael,Manhattan,Upper West Side,40.7846,-73.97315,Entire home/apt,99,2,0,,,3,93,Average
25335433,kiwi,191343281,Mark,Manhattan,Upper West Side,40.77255,-73.99056999999999,Shared room,220,1,1,2018-05-26,0.07,1,89,Average
25420252,Private Queen Bedroom in UWS near Central Park,140997060,Amy,Manhattan,Upper West Side,40.77898,-73.98532,Private room,179,3,0,,,2,0,Average
25444327,My Upper West Side Studio,4493803,Brandon,Manhattan,Upper West Side,40.78105,-73.98151,Entire home/apt,125,30,2,2018-11-30,0.18,1,67,Average
25455908,Private bedroom in UWS Apartment,57516611,Mayumi,Manhattan,Upper West Side,40.80109,-73.96523,Private room,99,2,14,2019-07-02,1.06,1,8,Average
25477608,Bright Private Bedroom Close to Central Park,192290899,Nicholas,Manhattan,Upper West Side,40.774029999999996,-73.98803000000001,Private room,123,3,55,2019-07-04,4.09,1,53,Average
25480524,Beautiful Room for 2 in Manhattan,95777134,Carlos,Manhattan,Upper West Side,40.77263,-73.98997,Private room,120,3,57,2019-06-30,4.23,1,48,Average
25482581,Modern BR with Private Bathroom Near Central Park,146905275,Roberto,Manhattan,Upper West Side,40.77471,-73.98955,Private room,140,1,50,2019-07-02,3.71,1,69,Average
25483095,Spacious queen bedroom in the heart of Manhattan,113146341,Amanda,Manhattan,Upper West Side,40.76983,-73.98734,Private room,114,1,1,2018-06-10,0.08,1,0,Average
25487254,STUNNINGLY COMFORTABLE UWS HI-RISE STUDIO APT,54228655,Otoja,Manhattan,Upper West Side,40.79444,-73.96613,Entire home/apt,195,6,11,2019-07-05,1.05,1,200,Average
